data,rodada,mandante,visitante,competicao,escanteios_mandante,escanteios_visitante,chutes_mandante,chutes_visitante,chutes_no_alvo_mandante,chutes_no_alvo_visitante,cartao_amarelo_mandante,cartao_amarelo_visitante,faltas_mandante,faltas_visitante
2015-09-19,27,Ponte Preta,Fluminense,Brasileirao Serie A 2015,5,7,9,10,,,3,4,14,14
2015-09-20,27,Atletico-MG,Flamengo,Brasileirao Serie A 2015,6,6,14,11,,,2,2,16,16
2015-09-20,27,Avai,Sao Paulo,Brasileirao Serie A 2015,9,5,12,11,,,3,4,17,19
2015-09-20,27,Chapecoense,Cruzeiro,Brasileirao Serie A 2015,3,6,18,5,,,2,0,15,12
2015-09-20,27,Corinthians,Santos,Brasileirao Serie A 2015,9,6,14,6,,,2,5,8,10
2015-09-20,27,Coritiba,Athletico-PR,Brasileirao Serie A 2015,5,5,9,9,,,7,3,19,23
2015-09-20,27,Goias,Joinville,Brasileirao Serie A 2015,3,8,12,7,,,0,1,6,12
2015-09-20,27,Vasco,Sport,Brasileirao Serie A 2015,2,5,14,13,,,2,2,13,10
2015-09-26,28,Fluminense,Goias,Brasileirao Serie A 2015,0,4,7,14,,,4,3,27,15
2015-09-26,28,Gremio,Avai,Brasileirao Serie A 2015,3,8,14,13,,,1,3,13,12
2015-09-27,28,Athletico-PR,Ponte Preta,Brasileirao Serie A 2015,13,2,19,8,,,2,4,16,18
2015-09-27,28,Cruzeiro,Coritiba,Brasileirao Serie A 2015,3,6,7,16,,,0,1,13,13
2015-09-27,28,Figueirense,Corinthians,Brasileirao Serie A 2015,9,4,12,14,,,3,3,21,14
2015-09-27,28,Flamengo,Vasco,Brasileirao Serie A 2015,4,5,14,7,,,5,6,26,21
2015-09-27,28,Joinville,Atletico-MG,Brasileirao Serie A 2015,5,5,15,12,,,2,2,19,8
2015-09-27,28,Santos,Internacional,Brasileirao Serie A 2015,5,6,18,11,,,1,4,8,17
2015-09-27,28,Sao Paulo,Palmeiras,Brasileirao Serie A 2015,7,3,14,9,,,1,2,13,17
2015-09-27,28,Sport,Chapecoense,Brasileirao Serie A 2015,4,6,9,15,,,3,0,17,8
2015-10-03,29,Coritiba,Atletico-MG,Brasileirao Serie A 2015,9,1,14,10,,,1,2,6,11
2015-10-03,29,Internacional,Sport,Brasileirao Serie A 2015,8,4,21,9,,,2,2,16,11
2015-10-03,29,Sao Paulo,Athletico-PR,Brasileirao Serie A 2015,4,0,11,8,,,1,3,12,16
2015-10-04,29,Avai,Vasco,Brasileirao Serie A 2015,6,3,14,8,,,4,6,18,18
2015-10-04,29,Chapecoense,Palmeiras,Brasileirao Serie A 2015,2,7,13,10,,,0,5,17,17
2015-10-04,29,Cruzeiro,Gremio,Brasileirao Serie A 2015,3,5,18,3,,,3,3,9,15
2015-10-04,29,Flamengo,Joinville,Brasileirao Serie A 2015,9,2,21,4,,,2,3,17,27
2015-10-04,29,Goias,Figueirense,Brasileirao Serie A 2015,4,5,19,13,,,1,5,15,11
2015-10-04,29,Ponte Preta,Corinthians,Brasileirao Serie A 2015,8,7,10,13,,,1,4,17,15
2015-10-04,29,Santos,Fluminense,Brasileirao Serie A 2015,6,4,19,11,,,3,2,24,12
2015-10-14,30,Athletico-PR,Cruzeiro,Brasileirao Serie A 2015,0,11,5,19,,,5,2,20,7
2015-10-14,30,Atletico-MG,Internacional,Brasileirao Serie A 2015,5,3,20,6,,,2,3,14,11
2015-10-14,30,Figueirense,Flamengo,Brasileirao Serie A 2015,4,3,15,11,,,1,1,14,10
2015-10-14,30,Fluminense,Sao Paulo,Brasileirao Serie A 2015,3,5,7,10,,,0,4,16,21
2015-10-14,30,Joinville,Coritiba,Brasileirao Serie A 2015,4,4,13,13,,,6,1,23,16
2015-10-14,30,Palmeiras,Ponte Preta,Brasileirao Serie A 2015,8,6,16,9,,,2,3,18,17
2015-10-14,30,Sport,Avai,Brasileirao Serie A 2015,9,0,13,7,,,2,5,8,16
2015-10-15,30,Corinthians,Goias,Brasileirao Serie A 2015,6,4,17,13,,,1,5,9,10
2015-10-15,30,Gremio,Santos,Brasileirao Serie A 2015,9,11,14,12,,,3,3,14,4
2015-10-15,30,Vasco,Chapecoense,Brasileirao Serie A 2015,8,0,12,10,,,4,5,16,19
2015-10-17,31,Avai,Palmeiras,Brasileirao Serie A 2015,1,5,11,17,,,3,4,14,29
2015-10-17,31,Joinville,Figueirense,Brasileirao Serie A 2015,5,3,14,14,,,1,3,24,16
2015-10-18,31,Athletico-PR,Corinthians,Brasileirao Serie A 2015,7,5,11,12,,,2,1,11,12
2015-10-18,31,Cruzeiro,Fluminense,Brasileirao Serie A 2015,7,3,21,6,,,2,1,13,14
2015-10-18,31,Flamengo,Internacional,Brasileirao Serie A 2015,5,1,17,8,,,0,2,19,24
2015-10-18,31,Gremio,Chapecoense,Brasileirao Serie A 2015,5,3,15,21,,,3,2,17,13
2015-10-18,31,Ponte Preta,Coritiba,Brasileirao Serie A 2015,6,2,17,9,,,3,3,30,27
2015-10-18,31,Santos,Goias,Brasileirao Serie A 2015,3,1,16,10,,,0,1,9,8
2015-10-18,31,Sao Paulo,Vasco,Brasileirao Serie A 2015,4,7,17,16,,,1,1,11,16
2015-10-18,31,Sport,Atletico-MG,Brasileirao Serie A 2015,4,7,11,7,,,,,13,8
2015-10-24,32,Figueirense,Santos,Brasileirao Serie A 2015,4,4,16,8,,,5,2,24,20
2015-10-24,32,Fluminense,Athletico-PR,Brasileirao Serie A 2015,7,5,20,12,,,1,3,4,21
2015-10-24,32,Internacional,Joinville,Brasileirao Serie A 2015,4,4,15,9,,,1,2,11,18
2015-10-24,32,Palmeiras,Sport,Brasileirao Serie A 2015,11,1,14,9,,,2,1,15,9
2015-10-25,32,Atletico-MG,Ponte Preta,Brasileirao Serie A 2015,6,5,17,7,,,2,1,15,12
2015-10-25,32,Chapecoense,Avai,Brasileirao Serie A 2015,2,4,10,12,,,1,2,17,16
2015-10-25,32,Corinthians,Flamengo,Brasileirao Serie A 2015,1,6,8,8,,,3,1,19,20
2015-10-25,32,Coritiba,Sao Paulo,Brasileirao Serie A 2015,3,3,12,15,,,4,3,17,21
2015-10-25,32,Goias,Cruzeiro,Brasileirao Serie A 2015,8,5,17,15,,,4,4,14,11
2015-10-25,32,Vasco,Gremio,Brasileirao Serie A 2015,3,9,20,11,,,1,2,12,16
2015-10-31,33,Avai,Cruzeiro,Brasileirao Serie A 2015,4,3,10,15,,,3,3,16,16
2015-10-31,33,Coritiba,Figueirense,Brasileirao Serie A 2015,7,6,11,6,,,2,5,13,29
2015-10-31,33,Ponte Preta,Joinville,Brasileirao Serie A 2015,7,4,2,11,,,3,5,20,17
2015-10-31,33,Sao Paulo,Sport,Brasileirao Serie A 2015,4,2,16,9,,,1,2,10,15
2015-11-01,33,Atletico-MG,Corinthians,Brasileirao Serie A 2015,11,2,16,9,,,1,0,11,15
2015-11-01,33,Chapecoense,Athletico-PR,Brasileirao Serie A 2015,7,4,17,5,,,3,4,13,12
2015-11-01,33,Goias,Internacional,Brasileirao Serie A 2015,4,5,14,14,,,3,3,16,12
2015-11-01,33,Gremio,Flamengo,Brasileirao Serie A 2015,6,1,11,6,,,,,12,12
2015-11-01,33,Santos,Palmeiras,Brasileirao Serie A 2015,6,4,13,8,,,3,3,15,18
2015-11-01,33,Vasco,Fluminense,Brasileirao Serie A 2015,13,5,13,14,,,2,4,18,22
2015-11-07,34,Athletico-PR,Avai,Brasileirao Serie A 2015,7,4,18,21,,,1,2,21,10
2015-11-07,34,Corinthians,Coritiba,Brasileirao Serie A 2015,6,7,10,10,,,0,3,5,17
2015-11-07,34,Fluminense,Chapecoense,Brasileirao Serie A 2015,6,5,13,18,,,3,3,12,14
2015-11-07,34,Internacional,Ponte Preta,Brasileirao Serie A 2015,4,6,11,13,,,2,4,20,20
2015-11-08,34,Cruzeiro,Sao Paulo,Brasileirao Serie A 2015,6,2,18,13,,,1,2,5,12
2015-11-08,34,Figueirense,Atletico-MG,Brasileirao Serie A 2015,10,6,13,13,,,2,4,14,13
2015-11-08,34,Flamengo,Goias,Brasileirao Serie A 2015,5,2,13,11,,,1,0,16,14
2015-11-08,34,Joinville,Santos,Brasileirao Serie A 2015,11,7,9,11,,,3,2,22,19
2015-11-08,34,Palmeiras,Vasco,Brasileirao Serie A 2015,8,2,15,9,,,1,4,29,13
2015-11-08,34,Sport,Gremio,Brasileirao Serie A 2015,8,4,13,8,,,2,3,8,16
2015-11-15,35,Cruzeiro,Sport,Brasileirao Serie A 2015,13,13,21,15,,,2,4,13,15
2015-11-18,35,Athletico-PR,Palmeiras,Brasileirao Serie A 2015,1,4,14,12,,,2,4,13,15
2015-11-18,35,Avai,Joinville,Brasileirao Serie A 2015,6,8,11,14,,,4,1,12,13
2015-11-18,35,Goias,Coritiba,Brasileirao Serie A 2015,5,3,12,11,,,1,1,20,18
2015-11-18,35,Ponte Preta,Figueirense,Brasileirao Serie A 2015,5,1,13,7,,,4,4,18,24
2015-11-19,35,Chapecoense,Internacional,Brasileirao Serie A 2015,9,3,18,11,,,4,2,16,14
2015-11-19,35,Gremio,Fluminense,Brasileirao Serie A 2015,9,4,21,8,,,3,4,20,21
2015-11-19,35,Santos,Flamengo,Brasileirao Serie A 2015,6,3,13,11,,,2,1,20,11
2015-11-19,35,Sao Paulo,Atletico-MG,Brasileirao Serie A 2015,5,5,18,10,,,,,7,9
2015-11-19,35,Vasco,Corinthians,Brasileirao Serie A 2015,8,6,14,14,,,1,3,12,15
2015-11-21,36,Palmeiras,Cruzeiro,Brasileirao Serie A 2015,1,2,10,15,,,2,1,20,13
2015-11-22,36,Atletico-MG,Goias,Brasileirao Serie A 2015,6,2,18,12,,,3,3,16,12
2015-11-22,36,Corinthians,Sao Paulo,Brasileirao Serie A 2015,3,9,13,19,,,2,2,10,10
2015-11-22,36,Coritiba,Santos,Brasileirao Serie A 2015,3,5,10,8,,,3,3,13,21
2015-11-22,36,Figueirense,Chapecoense,Brasileirao Serie A 2015,4,5,14,6,,,1,3,13,15
2015-11-22,36,Flamengo,Ponte Preta,Brasileirao Serie A 2015,8,3,15,12,,,3,3,19,23
2015-11-22,36,Fluminense,Avai,Brasileirao Serie A 2015,5,5,9,13,,,2,3,11,6
2015-11-22,36,Internacional,Gremio,Brasileirao Serie A 2015,6,4,13,11,,,4,2,21,13
2015-11-22,36,Joinville,Vasco,Brasileirao Serie A 2015,7,9,21,8,,,4,4,21,10
2015-11-22,36,Sport,Athletico-PR,Brasileirao Serie A 2015,10,5,20,7,,,3,2,10,20
2015-11-28,37,Avai,Ponte Preta,Brasileirao Serie A 2015,8,2,10,4,,,1,1,19,27
2015-11-28,37,Fluminense,Internacional,Brasileirao Serie A 2015,3,3,8,14,,,3,4,13,20
2015-11-28,37,Sao Paulo,Figueirense,Brasileirao Serie A 2015,4,2,19,12,,,1,4,16,26
2015-11-29,37,Athletico-PR,Flamengo,Brasileirao Serie A 2015,2,4,17,10,,,1,3,16,14
2015-11-29,37,Chapecoense,Goias,Brasileirao Serie A 2015,4,3,11,14,,,5,3,17,17
2015-11-29,37,Cruzeiro,Joinville,Brasileirao Serie A 2015,3,2,21,4,,,2,3,12,13
2015-11-29,37,Gremio,Atletico-MG,Brasileirao Serie A 2015,3,3,4,15,,,3,5,10,11
2015-11-29,37,Palmeiras,Coritiba,Brasileirao Serie A 2015,6,2,6,7,,,3,3,22,27
2015-11-29,37,Sport,Corinthians,Brasileirao Serie A 2015,8,4,13,8,,,6,3,14,17
2015-11-29,37,Vasco,Santos,Brasileirao Serie A 2015,10,2,16,9,,,3,2,14,12
2015-12-06,38,Atletico-MG,Chapecoense,Brasileirao Serie A 2015,5,4,14,10,,,,,7,11
2015-12-06,38,Corinthians,Avai,Brasileirao Serie A 2015,4,2,14,11,,,2,2,11,14
2015-12-06,38,Coritiba,Vasco,Brasileirao Serie A 2015,4,3,6,7,,,1,0,20,15
2015-12-06,38,Figueirense,Fluminense,Brasileirao Serie A 2015,7,5,17,8,,,4,4,16,18
2015-12-06,38,Flamengo,Palmeiras,Brasileirao Serie A 2015,1,5,15,14,,,0,1,16,20
2015-12-06,38,Goias,Sao Paulo,Brasileirao Serie A 2015,2,3,6,6,,,4,1,12,21
2015-12-06,38,Internacional,Cruzeiro,Brasileirao Serie A 2015,9,3,13,6,,,2,1,11,13
2015-12-06,38,Joinville,Gremio,Brasileirao Serie A 2015,7,4,13,7,,,3,1,12,13
2015-12-06,38,Ponte Preta,Sport,Brasileirao Serie A 2015,9,5,14,4,,,4,2,21,12
2015-12-06,38,Santos,Athletico-PR,Brasileirao Serie A 2015,7,5,12,15,,,0,1,10,10
2016-05-14,1,Atletico-MG,Santos,Brasileirao Serie A 2016,4,2,23,12,,,2,2,18,12
2016-05-14,1,Coritiba,Cruzeiro,Brasileirao Serie A 2016,5,0,15,6,,,1,2,19,23
2016-05-14,1,Flamengo,Sport,Brasileirao Serie A 2016,4,4,11,1,,,2,1,18,15
2016-05-14,1,Palmeiras,Athletico-PR,Brasileirao Serie A 2016,8,1,12,4,,,1,3,14,17
2016-05-15,1,America-MG,Fluminense,Brasileirao Serie A 2016,8,15,17,14,,,,,8,9
2016-05-15,1,Botafogo-RJ,Sao Paulo,Brasileirao Serie A 2016,7,4,11,6,,,1,5,7,10
2016-05-15,1,Corinthians,Gremio,Brasileirao Serie A 2016,10,2,15,6,,,1,4,12,20
2016-05-15,1,Figueirense,Ponte Preta,Brasileirao Serie A 2016,6,9,13,20,,,2,5,8,21
2016-05-15,1,Internacional,Chapecoense,Brasileirao Serie A 2016,9,4,12,6,,,3,3,14,20
2016-05-15,1,Santa Cruz,Vitoria,Brasileirao Serie A 2016,6,1,7,11,,,3,0,11,17
2016-05-21,2,Cruzeiro,Figueirense,Brasileirao Serie A 2016,5,4,17,13,,,3,1,11,14
2016-05-21,2,Fluminense,Santa Cruz,Brasileirao Serie A 2016,6,5,15,10,,,3,5,20,23
2016-05-21,2,Ponte Preta,Palmeiras,Brasileirao Serie A 2016,4,6,11,11,,,3,4,21,16
2016-05-22,2,Athletico-PR,Atletico-MG,Brasileirao Serie A 2016,5,14,9,25,,,3,1,18,7
2016-05-22,2,Chapecoense,America-MG,Brasileirao Serie A 2016,6,2,18,9,,,0,4,12,26
2016-05-22,2,Gremio,Flamengo,Brasileirao Serie A 2016,11,5,20,14,,,3,2,17,8
2016-05-22,2,Santos,Coritiba,Brasileirao Serie A 2016,2,1,12,4,,,5,2,12,15
2016-05-22,2,Sao Paulo,Internacional,Brasileirao Serie A 2016,11,5,17,12,,,4,6,11,16
2016-05-22,2,Sport,Botafogo-RJ,Brasileirao Serie A 2016,10,1,13,19,,,3,2,14,10
2016-05-22,2,Vitoria,Corinthians,Brasileirao Serie A 2016,5,5,10,13,,,4,4,20,24
2016-05-25,3,America-MG,Vitoria,Brasileirao Serie A 2016,4,1,12,7,,,4,1,22,18
2016-05-25,3,Botafogo-RJ,Athletico-PR,Brasileirao Serie A 2016,3,5,10,16,,,2,2,8,12
2016-05-25,3,Coritiba,Sao Paulo,Brasileirao Serie A 2016,6,3,13,11,,,2,2,18,12
2016-05-25,3,Figueirense,Santos,Brasileirao Serie A 2016,7,2,13,8,,,2,3,21,12
2016-05-25,3,Flamengo,Chapecoense,Brasileirao Serie A 2016,2,5,8,12,,,4,1,10,24
2016-05-25,3,Palmeiras,Fluminense,Brasileirao Serie A 2016,8,4,15,14,,,1,0,20,12
2016-05-25,3,Santa Cruz,Cruzeiro,Brasileirao Serie A 2016,1,7,9,20,,,2,3,16,15
2016-05-26,3,Atletico-MG,Gremio,Brasileirao Serie A 2016,5,4,15,10,,,1,5,8,14
2016-05-26,3,Corinthians,Ponte Preta,Brasileirao Serie A 2016,5,3,14,6,,,3,3,23,15
2016-05-26,3,Internacional,Sport,Brasileirao Serie A 2016,7,5,11,10,,,3,1,14,13
2016-05-28,4,Athletico-PR,Figueirense,Brasileirao Serie A 2016,7,5,10,11,,,2,1,17,17
2016-05-28,4,Chapecoense,Santa Cruz,Brasileirao Serie A 2016,9,1,17,4,,,1,4,16,19
2016-05-28,4,Cruzeiro,America-MG,Brasileirao Serie A 2016,15,4,27,6,,,1,1,7,9
2016-05-29,4,Fluminense,Botafogo-RJ,Brasileirao Serie A 2016,2,7,15,6,,,1,1,16,17
2016-05-29,4,Gremio,Coritiba,Brasileirao Serie A 2016,4,2,12,13,,,0,3,19,18
2016-05-29,4,Ponte Preta,Flamengo,Brasileirao Serie A 2016,8,2,18,6,,,2,1,19,13
2016-05-29,4,Santos,Internacional,Brasileirao Serie A 2016,5,5,13,11,,,1,1,9,14
2016-05-29,4,Sao Paulo,Palmeiras,Brasileirao Serie A 2016,13,2,15,8,,,2,5,18,21
2016-05-29,4,Sport,Corinthians,Brasileirao Serie A 2016,8,1,11,12,,,2,1,7,12
2016-05-29,4,Vitoria,Atletico-MG,Brasileirao Serie A 2016,4,5,16,16,,,4,6,21,18
2016-06-01,5,Atletico-MG,Fluminense,Brasileirao Serie A 2016,0,2,17,11,,,2,5,16,19
2016-06-01,5,Botafogo-RJ,Cruzeiro,Brasileirao Serie A 2016,9,7,5,14,,,1,3,11,23
2016-06-01,5,Corinthians,Santos,Brasileirao Serie A 2016,7,3,14,3,,,0,2,14,14
2016-06-01,5,Coritiba,Chapecoense,Brasileirao Serie A 2016,6,9,19,15,,,4,5,17,23
2016-06-01,5,Figueirense,Sao Paulo,Brasileirao Serie A 2016,5,5,17,12,,,2,1,16,19
2016-06-01,5,Internacional,Athletico-PR,Brasileirao Serie A 2016,7,4,9,13,,,5,2,30,15
2016-06-01,5,Santa Cruz,Sport,Brasileirao Serie A 2016,6,2,8,17,,,5,2,25,15
2016-06-02,5,America-MG,Ponte Preta,Brasileirao Serie A 2016,3,7,14,13,,,1,3,7,15
2016-06-02,5,Flamengo,Vitoria,Brasileirao Serie A 2016,5,2,17,5,,,2,3,14,18
2016-06-02,5,Palmeiras,Gremio,Brasileirao Serie A 2016,4,1,16,11,,,5,4,24,19
2016-06-04,6,Athletico-PR,Santa Cruz,Brasileirao Serie A 2016,4,2,12,10,,,0,2,12,18
2016-06-04,6,Chapecoense,Fluminense,Brasileirao Serie A 2016,2,3,8,12,,,3,0,12,11
2016-06-04,6,Corinthians,Coritiba,Brasileirao Serie A 2016,11,3,20,6,,,2,5,13,12
2016-06-05,6,America-MG,Figueirense,Brasileirao Serie A 2016,9,2,18,13,,,2,3,20,14
2016-06-05,6,Cruzeiro,Sao Paulo,Brasileirao Serie A 2016,3,5,12,10,,,2,0,12,9
2016-06-05,6,Flamengo,Palmeiras,Brasileirao Serie A 2016,2,7,7,15,,,1,2,11,12
2016-06-05,6,Gremio,Ponte Preta,Brasileirao Serie A 2016,10,2,27,8,,,2,4,14,13
2016-06-05,6,Santos,Botafogo-RJ,Brasileirao Serie A 2016,7,5,7,11,,,1,1,12,12
2016-06-05,6,Sport,Atletico-MG,Brasileirao Serie A 2016,2,4,12,10,,,1,3,10,17
2016-06-05,6,Vitoria,Internacional,Brasileirao Serie A 2016,2,5,11,10,,,1,6,16,19
2016-06-11,7,Fluminense,Gremio,Brasileirao Serie A 2016,6,1,26,6,,,4,2,9,10
2016-06-11,7,Internacional,America-MG,Brasileirao Serie A 2016,3,9,12,19,,,2,3,16,15
2016-06-11,7,Ponte Preta,Chapecoense,Brasileirao Serie A 2016,9,3,10,7,,,3,4,22,22
2016-06-11,7,Sao Paulo,Athletico-PR,Brasileirao Serie A 2016,4,4,13,6,,,1,2,12,17
2016-06-12,7,Atletico-MG,Cruzeiro,Brasileirao Serie A 2016,7,4,12,11,,,4,5,15,15
2016-06-12,7,Botafogo-RJ,Vitoria,Brasileirao Serie A 2016,6,8,13,18,,,3,1,20,18
2016-06-12,7,Coritiba,Sport,Brasileirao Serie A 2016,7,0,18,9,,,4,3,18,26
2016-06-12,7,Figueirense,Flamengo,Brasileirao Serie A 2016,4,4,8,16,,,2,2,17,17
2016-06-12,7,Palmeiras,Corinthians,Brasileirao Serie A 2016,2,2,16,8,,,4,4,19,18
2016-06-12,7,Santa Cruz,Santos,Brasileirao Serie A 2016,6,3,16,12,,,1,2,19,11
2016-06-15,8,Botafogo-RJ,America-MG,Brasileirao Serie A 2016,5,2,22,10,,,2,2,17,20
2016-06-15,8,Chapecoense,Gremio,Brasileirao Serie A 2016,7,5,8,17,,,2,2,19,15
2016-06-15,8,Coritiba,Palmeiras,Brasileirao Serie A 2016,6,4,9,9,,,4,3,14,19
2016-06-15,8,Cruzeiro,Flamengo,Brasileirao Serie A 2016,9,5,15,9,,,,,9,9
2016-06-15,8,Ponte Preta,Athletico-PR,Brasileirao Serie A 2016,4,4,12,9,,,0,2,9,15
2016-06-15,8,Santa Cruz,Figueirense,Brasileirao Serie A 2016,9,3,12,8,,,3,3,25,8
2016-06-15,8,Santos,Sport,Brasileirao Serie A 2016,9,5,20,12,,,1,3,10,10
2016-06-15,8,Sao Paulo,Vitoria,Brasileirao Serie A 2016,3,2,10,10,,,5,2,22,22
2016-06-16,8,Fluminense,Corinthians,Brasileirao Serie A 2016,4,9,12,16,,,2,0,12,7
2016-06-16,8,Internacional,Atletico-MG,Brasileirao Serie A 2016,7,5,12,15,,,2,1,23,12
2016-06-18,9,America-MG,Coritiba,Brasileirao Serie A 2016,3,3,17,15,,,0,3,17,12
2016-06-18,9,Athletico-PR,Santos,Brasileirao Serie A 2016,3,5,10,7,,,2,1,16,7
2016-06-18,9,Palmeiras,Santa Cruz,Brasileirao Serie A 2016,2,3,22,13,,,1,3,18,24
2016-06-19,9,Atletico-MG,Ponte Preta,Brasileirao Serie A 2016,10,3,20,9,,,0,1,9,17
2016-06-19,9,Corinthians,Botafogo-RJ,Brasileirao Serie A 2016,4,6,12,10,,,2,2,15,15
2016-06-19,9,Figueirense,Internacional,Brasileirao Serie A 2016,7,12,16,19,,,3,0,16,15
2016-06-19,9,Flamengo,Sao Paulo,Brasileirao Serie A 2016,14,2,30,8,,,1,2,9,19
2016-06-19,9,Gremio,Cruzeiro,Brasileirao Serie A 2016,5,1,17,7,,,0,2,13,16
2016-06-19,9,Sport,Fluminense,Brasileirao Serie A 2016,2,7,10,19,,,2,0,12,12
2016-06-19,9,Vitoria,Chapecoense,Brasileirao Serie A 2016,11,2,25,10,,,1,4,20,18
2016-06-21,10,Palmeiras,America-MG,Brasileirao Serie A 2016,6,4,21,11,,,0,1,6,8
2016-06-22,10,Atletico-MG,Corinthians,Brasileirao Serie A 2016,3,2,9,10,,,3,1,24,11
2016-06-22,10,Botafogo-RJ,Figueirense,Brasileirao Serie A 2016,14,1,20,9,,,0,1,12,14
2016-06-22,10,Fluminense,Santos,Brasileirao Serie A 2016,4,3,22,17,,,1,1,9,11
2016-06-22,10,Ponte Preta,Cruzeiro,Brasileirao Serie A 2016,12,2,15,7,,,4,4,11,14
2016-06-22,10,Santa Cruz,Flamengo,Brasileirao Serie A 2016,7,3,14,9,,,1,0,13,12
2016-06-23,10,Chapecoense,Athletico-PR,Brasileirao Serie A 2016,5,5,11,13,,,2,2,16,17
2016-06-23,10,Coritiba,Internacional,Brasileirao Serie A 2016,7,5,14,10,,,1,5,13,27
2016-06-23,10,Gremio,Vitoria,Brasileirao Serie A 2016,2,3,21,15,,,3,4,11,17
2016-06-23,10,Sao Paulo,Sport,Brasileirao Serie A 2016,3,3,21,8,,,0,2,9,19
2016-06-25,11,Corinthians,Santa Cruz,Brasileirao Serie A 2016,12,1,18,9,,,3,1,14,16
2016-06-25,11,Cruzeiro,Palmeiras,Brasileirao Serie A 2016,5,6,20,10,,,4,2,13,14
2016-06-26,11,America-MG,Atletico-MG,Brasileirao Serie A 2016,2,4,17,7,,,3,3,19,17
2016-06-26,11,Athletico-PR,Gremio,Brasileirao Serie A 2016,6,7,18,7,,,1,0,12,16
2016-06-26,11,Figueirense,Coritiba,Brasileirao Serie A 2016,4,3,8,16,,,3,4,19,23
2016-06-26,11,Flamengo,Fluminense,Brasileirao Serie A 2016,8,3,19,18,,,0,1,9,14
2016-06-26,11,Internacional,Botafogo-RJ,Brasileirao Serie A 2016,13,4,22,15,,,4,3,21,18
2016-06-26,11,Santos,Sao Paulo,Brasileirao Serie A 2016,4,10,11,8,,,2,2,8,14
2016-06-26,11,Sport,Chapecoense,Brasileirao Serie A 2016,13,2,15,7,,,3,2,22,10
2016-06-26,11,Vitoria,Ponte Preta,Brasileirao Serie A 2016,8,3,14,15,,,3,2,17,22
2016-06-29,12,America-MG,Corinthians,Brasileirao Serie A 2016,8,4,14,8,,,2,1,10,13
2016-06-29,12,Chapecoense,Cruzeiro,Brasileirao Serie A 2016,8,3,15,7,,,4,6,19,20
2016-06-29,12,Coritiba,Athletico-PR,Brasileirao Serie A 2016,7,3,12,8,,,3,2,22,16
2016-06-29,12,Flamengo,Internacional,Brasileirao Serie A 2016,8,0,21,7,,,1,1,11,22
2016-06-29,12,Gremio,Santos,Brasileirao Serie A 2016,4,5,17,18,,,3,3,10,14
2016-06-29,12,Sao Paulo,Fluminense,Brasileirao Serie A 2016,7,4,19,9,,,4,3,17,15
2016-06-29,12,Vitoria,Sport,Brasileirao Serie A 2016,7,3,20,8,,,4,2,22,19
2016-06-30,12,Atletico-MG,Botafogo-RJ,Brasileirao Serie A 2016,9,9,12,20,,,,,15,9
2016-06-30,12,Palmeiras,Figueirense,Brasileirao Serie A 2016,4,3,14,8,,,1,1,26,24
2016-06-30,12,Santa Cruz,Ponte Preta,Brasileirao Serie A 2016,8,0,9,13,,,2,1,15,16
2016-07-02,13,Athletico-PR,America-MG,Brasileirao Serie A 2016,6,6,15,11,,,2,2,9,12
2016-07-02,13,Fluminense,Coritiba,Brasileirao Serie A 2016,10,2,13,5,,,1,2,14,19
2016-07-03,13,Botafogo-RJ,Santa Cruz,Brasileirao Serie A 2016,6,6,10,15,,,1,3,11,13
2016-07-03,13,Corinthians,Flamengo,Brasileirao Serie A 2016,6,7,17,13,,,2,3,15,10
2016-07-03,13,Cruzeiro,Vitoria,Brasileirao Serie A 2016,8,10,18,20,,,3,2,12,18
2016-07-03,13,Figueirense,Atletico-MG,Brasileirao Serie A 2016,4,2,17,9,,,2,4,18,21
2016-07-03,13,Internacional,Gremio,Brasileirao Serie A 2016,12,3,19,11,,,4,5,11,11
2016-07-03,13,Ponte Preta,Sao Paulo,Brasileirao Serie A 2016,6,2,22,6,,,3,2,20,16
2016-07-03,13,Santos,Chapecoense,Brasileirao Serie A 2016,11,6,9,11,,,1,1,13,12
2016-07-04,13,Sport,Palmeiras,Brasileirao Serie A 2016,5,0,17,13,,,4,5,18,21
2016-07-09,14,Chapecoense,Corinthians,Brasileirao Serie A 2016,3,5,9,12,,,0,1,17,13
2016-07-09,14,Coritiba,Botafogo-RJ,Brasileirao Serie A 2016,11,8,16,9,,,1,3,21,14
2016-07-09,14,Ponte Preta,Sport,Brasileirao Serie A 2016,4,4,11,9,,,2,2,17,12
2016-07-10,14,Flamengo,Atletico-MG,Brasileirao Serie A 2016,6,5,7,13,,,1,4,10,23
2016-07-10,14,Gremio,Figueirense,Brasileirao Serie A 2016,9,7,27,12,,,1,1,11,14
2016-07-10,14,Santa Cruz,Internacional,Brasileirao Serie A 2016,4,7,8,11,,,0,2,21,19
2016-07-10,14,Sao Paulo,America-MG,Brasileirao Serie A 2016,4,3,21,7,,,1,4,7,13
2016-07-10,14,Vitoria,Fluminense,Brasileirao Serie A 2016,13,6,26,10,,,3,4,16,22
2016-07-11,14,Cruzeiro,Athletico-PR,Brasileirao Serie A 2016,4,1,19,9,,,1,4,9,17
2016-07-12,14,Palmeiras,Santos,Brasileirao Serie A 2016,4,2,12,10,,,3,2,17,17
2016-07-16,15,Botafogo-RJ,Flamengo,Brasileirao Serie A 2016,7,1,17,10,,,2,4,12,22
